#,state,district,application_status,vendor_selected,vendor_selection_pending_gt_180_days,feasibility_approved,feasibility_rejected,feasibility_pending,residential_installation,rwa_installation,no_of_houses,upto_10_kw,above_10_kw,installation,installation_against_loan,inspection_approved,inspection_rejected,inspection_pending,total_redeem,total_redeem_amt,total_released,total_released_amt,applications_submitted_for_loan,applications_where_loan_sanction_is_pending,applications_in_which_loan_is_sanctioned,applications_where_loan_is_disbursed,applications_where_loan_is_rejected,active_vendor
615.0,TAMIL NADU,Namakkal,3097.0,3014.0,40.0,3092.0,0.0,5.0,2664.0,2.0,16.0,2661.0,5.0,2666.0,481.0,2578.0,0.0,65.0,2556.0,194277540.0,2494.0,189507600.0,693.0,35.0,524.0,468.0,134.0,194.0
616.0,TAMIL NADU,Perambalur,259.0,239.0,10.0,259.0,0.0,0.0,199.0,1.0,2.0,200.0,0.0,200.0,40.0,195.0,0.0,3.0,192.0,14240730.0,187.0,13850730.0,64.0,1.0,42.0,38.0,21.0,58.0
617.0,TAMIL NADU,Pudukkottai,528.0,481.0,22.0,525.0,0.0,3.0,370.0,4.0,48.0,374.0,0.0,374.0,102.0,358.0,0.0,9.0,354.0,26291220.0,347.0,25774380.0,169.0,7.0,115.0,94.0,47.0,79.0
618.0,TAMIL NADU,Ramanathapuram,489.0,437.0,30.0,485.0,0.0,4.0,310.0,0.0,0.0,310.0,0.0,310.0,99.0,284.0,0.0,25.0,279.0,21352860.0,276.0,21118860.0,176.0,14.0,112.0,99.0,50.0,83.0
619.0,TAMIL NADU,Ranipet,654.0,597.0,32.0,649.0,0.0,5.0,478.0,0.0,0.0,478.0,0.0,478.0,156.0,455.0,0.0,23.0,450.0,33853650.0,440.0,33073650.0,260.0,20.0,168.0,151.0,72.0,79.0
620.0,TAMIL NADU,Salem,3353.0,3260.0,47.0,3349.0,0.0,4.0,2803.0,13.0,92.0,2811.0,5.0,2816.0,599.0,2727.0,0.0,68.0,2704.0,204320916.0,2646.0,199930356.0,894.0,49.0,641.0,589.0,204.0,202.0
621.0,TAMIL NADU,Sivaganga,741.0,692.0,27.0,738.0,0.0,3.0,499.0,0.0,0.0,497.0,2.0,499.0,174.0,475.0,0.0,23.0,470.0,35262510.0,451.0,33796710.0,295.0,16.0,195.0,165.0,84.0,100.0
622.0,TAMIL NADU,TENKASI,675.0,640.0,26.0,673.0,0.0,2.0,468.0,0.0,0.0,467.0,1.0,468.0,133.0,460.0,0.0,7.0,457.0,33329820.0,446.0,32501340.0,213.0,19.0,140.0,125.0,54.0,80.0
623.0,TAMIL NADU,Thanjavur,2114.0,2027.0,54.0,2107.0,0.0,6.0,1656.0,3.0,19.0,1659.0,0.0,1659.0,453.0,1613.0,2.0,31.0,1598.0,120837360.0,1560.0,118038120.0,713.0,45.0,497.0,443.0,171.0,148.0
624.0,TAMIL NADU,Theni,566.0,533.0,23.0,560.0,0.0,5.0,433.0,2.0,17.0,435.0,0.0,435.0,94.0,425.0,0.0,9.0,421.0,30507420.0,412.0,29849220.0,148.0,7.0,105.0,90.0,36.0,63.0
625.0,TAMIL NADU,The Nilgiris,133.0,111.0,12.0,129.0,0.0,4.0,80.0,0.0,0.0,80.0,0.0,80.0,16.0,79.0,0.0,1.0,79.0,6006570.0,76.0,5772570.0,27.0,3.0,16.0,14.0,8.0,32.0
626.0,TAMIL NADU,Thiruvallur,2965.0,2737.0,115.0,2952.0,0.0,12.0,2163.0,5.0,290.0,2168.0,0.0,2168.0,422.0,2060.0,0.0,88.0,2036.0,154131900.0,1972.0,149390250.0,812.0,84.0,496.0,426.0,232.0,336.0
627.0,TAMIL NADU,Thiruvannamalai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628.0,TAMIL NADU,Thiruvarur,832.0,790.0,21.0,829.0,0.0,0.0,596.0,0.0,0.0,594.0,2.0,596.0,185.0,577.0,0.0,18.0,573.0,43225650.0,561.0,42299550.0,326.0,24.0,213.0,197.0,89.0,89.0
629.0,TAMIL NADU,Thoothukkudi,1502.0,1463.0,22.0,1501.0,0.0,1.0,1176.0,0.0,0.0,1174.0,2.0,1176.0,447.0,1137.0,0.0,34.0,1123.0,85528500.0,1090.0,82969620.0,660.0,29.0,493.0,439.0,138.0,123.0
630.0,TAMIL NADU,Tiruchirappalli,3093.0,2969.0,61.0,3081.0,0.0,12.0,2484.0,19.0,187.0,2491.0,12.0,2503.0,609.0,2421.0,1.0,74.0,2388.0,178567260.0,2323.0,173744970.0,947.0,39.0,681.0,617.0,227.0,203.0
631.0,TAMIL NADU,Tirunelveli,1526.0,1462.0,39.0,1526.0,0.0,0.0,1222.0,2.0,42.0,1220.0,4.0,1224.0,427.0,1191.0,0.0,28.0,1178.0,89313930.0,1153.0,87383910.0,610.0,35.0,451.0,389.0,124.0,128.0
632.0,TAMIL NADU,Tirupathur,426.0,376.0,29.0,417.0,0.0,7.0,277.0,1.0,2.0,278.0,0.0,278.0,74.0,252.0,0.0,22.0,244.0,18147270.0,238.0,17694030.0,141.0,10.0,89.0,72.0,42.0,57.0
633.0,TAMIL NADU,Tiruppur,3048.0,2945.0,63.0,3038.0,0.0,10.0,2498.0,8.0,98.0,2501.0,5.0,2506.0,528.0,2393.0,1.0,96.0,2376.0,181000980.0,2315.0,176439840.0,822.0,49.0,592.0,516.0,181.0,237.0
634.0,TAMIL NADU,Tiruvannamalai,1008.0,938.0,41.0,1000.0,0.0,6.0,635.0,0.0,0.0,635.0,0.0,635.0,222.0,615.0,1.0,17.0,610.0,45449700.0,588.0,43854300.0,381.0,13.0,272.0,228.0,96.0,116.0
635.0,TAMIL NADU,Vellore,1219.0,1113.0,65.0,1198.0,0.0,20.0,874.0,0.0,0.0,874.0,0.0,874.0,250.0,846.0,0.0,28.0,839.0,63506370.0,823.0,62336370.0,417.0,32.0,275.0,246.0,110.0,100.0
636.0,TAMIL NADU,Viluppuram,961.0,902.0,33.0,951.0,0.0,6.0,609.0,0.0,0.0,609.0,0.0,609.0,223.0,555.0,0.0,26.0,551.0,41562630.0,538.0,40579230.0,425.0,26.0,261.0,217.0,138.0,106.0
637.0,TAMIL NADU,Virudhunagar,1794.0,1716.0,47.0,1786.0,0.0,8.0,1490.0,0.0,0.0,1486.0,4.0,1490.0,309.0,1442.0,0.0,40.0,1434.0,107719452.0,1405.0,105531612.0,459.0,33.0,342.0,307.0,84.0,136.0
638.0,TELANGANA,Adilabad,1344.0,1152.0,160.0,1344.0,0.0,0.0,830.0,0.0,0.0,830.0,0.0,830.0,555.0,802.0,0.0,20.0,799.0,62307240.0,761.0,59343240.0,818.0,54.0,617.0,564.0,147.0,34.0
639.0,TELANGANA,BHADRADRI KOTHAGUDEM,3744.0,2886.0,810.0,3744.0,0.0,0.0,1379.0,0.0,0.0,1376.0,3.0,1379.0,953.0,1310.0,0.0,43.0,1260.0,98208000.0,1205.0,93918000.0,2241.0,329.0,1082.0,973.0,830.0,142.0
640.0,TELANGANA,HANUMAKONDA,4450.0,2044.0,2361.0,4450.0,0.0,0.0,1443.0,6.0,280.0,1445.0,4.0,1449.0,749.0,1406.0,2.0,25.0,1379.0,107527230.0,1340.0,104485230.0,1202.0,96.0,830.0,754.0,276.0,89.0
641.0,TELANGANA,Hyderabad,3997.0,3051.0,800.0,3987.0,1.0,2.0,2272.0,46.0,2511.0,2269.0,49.0,2318.0,291.0,2218.0,4.0,47.0,2183.0,178988670.0,2147.0,176017260.0,609.0,72.0,356.0,298.0,181.0,226.0
642.0,TELANGANA,Jagitial,705.0,537.0,146.0,705.0,0.0,0.0,281.0,0.0,0.0,281.0,0.0,281.0,162.0,264.0,0.0,4.0,257.0,19860150.0,232.0,17910150.0,357.0,54.0,210.0,176.0,93.0,106.0
643.0,TELANGANA,JANGOAN,453.0,373.0,76.0,453.0,0.0,0.0,186.0,0.0,0.0,186.0,0.0,186.0,132.0,166.0,0.0,20.0,161.0,12480600.0,158.0,12246600.0,287.0,44.0,168.0,146.0,75.0,38.0
644.0,TELANGANA,JAYASHANKAR BHUPALAPALLY,1082.0,404.0,659.0,1082.0,0.0,0.0,167.0,0.0,0.0,167.0,0.0,167.0,97.0,143.0,0.0,21.0,139.0,10637700.0,137.0,10496910.0,292.0,54.0,118.0,103.0,120.0,30.0
645.0,TELANGANA,JOGULAMBA GADWAL,224.0,131.0,75.0,222.0,0.0,1.0,86.0,0.0,0.0,86.0,0.0,86.0,30.0,78.0,0.0,8.0,76.0,5897760.0,74.0,5757240.0,61.0,7.0,33.0,31.0,21.0,15.0
646.0,TELANGANA,KAMAREDDY,433.0,297.0,119.0,433.0,0.0,0.0,168.0,0.0,0.0,168.0,0.0,168.0,75.0,146.0,0.0,19.0,140.0,10809840.0,136.0,10497840.0,157.0,28.0,102.0,88.0,27.0,62.0
647.0,TELANGANA,Karimnagar,3549.0,2131.0,1377.0,3549.0,0.0,0.0,1453.0,1.0,20.0,1449.0,5.0,1454.0,767.0,1406.0,1.0,28.0,1358.0,105735570.0,1316.0,102459570.0,1290.0,65.0,885.0,805.0,340.0,172.0
648.0,TELANGANA,Khammam,16745.0,4502.0,12146.0,16744.0,0.0,0.0,2156.0,0.0,0.0,2146.0,10.0,2156.0,1324.0,1865.0,0.0,214.0,1812.0,141164640.0,1735.0,135158640.0,2869.0,428.0,1562.0,1348.0,879.0,172.0
649.0,TELANGANA,KUMURAM BHEEM ASIFABAD,303.0,193.0,85.0,302.0,0.0,1.0,85.0,0.0,0.0,84.0,1.0,85.0,60.0,78.0,0.0,6.0,74.0,5724480.0,73.0,5646480.0,129.0,33.0,71.0,62.0,25.0,22.0
650.0,TELANGANA,MAHABUBABAD,677.0,563.0,101.0,677.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,200.0,129.0,183.0,1.0,15.0,178.0,13820640.0,166.0,12884640.0,429.0,80.0,159.0,139.0,190.0,88.0
651.0,TELANGANA,Mahbubnagar,1091.0,503.0,578.0,1088.0,0.0,0.0,287.0,0.0,0.0,287.0,0.0,287.0,149.0,271.0,0.0,12.0,264.0,20404170.0,254.0,19644240.0,289.0,30.0,188.0,163.0,71.0,82.0
652.0,TELANGANA,MANCHERIAL,3435.0,1258.0,2143.0,3433.0,0.0,0.0,755.0,0.0,0.0,754.0,1.0,755.0,550.0,703.0,2.0,44.0,692.0,53820120.0,665.0,51714120.0,932.0,117.0,614.0,556.0,201.0,114.0
653.0,TELANGANA,Medak,290.0,208.0,71.0,289.0,0.0,0.0,118.0,0.0,0.0,117.0,1.0,118.0,30.0,112.0,0.0,5.0,108.0,8410050.0,105.0,8176050.0,72.0,10.0,32.0,31.0,30.0,43.0
654.0,TELANGANA,MEDCHAL MALKAJGIRI,7697.0,6140.0,1355.0,7688.0,0.0,0.0,4311.0,46.0,2791.0,4309.0,48.0,4357.0,1017.0,4069.0,7.0,190.0,4023.0,323840190.0,3977.0,320265480.0,2109.0,323.0,1243.0,1104.0,543.0,582.0
655.0,TELANGANA,Mulugu,358.0,21.0,336.0,358.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,1.0,5.0,1.0,0.0,5.0,375600.0,5.0,375600.0,8.0,0.0,2.0,1.0,6.0,10.0
656.0,TELANGANA,NAGARKURNOOL,922.0,731.0,179.0,920.0,0.0,1.0,589.0,0.0,0.0,588.0,1.0,589.0,83.0,560.0,3.0,9.0,524.0,40700520.0,501.0,38906520.0,157.0,28.0,102.0,92.0,27.0,27.0
657.0,TELANGANA,Nalgonda,1906.0,1621.0,259.0,1903.0,0.0,0.0,1041.0,2.0,45.0,1043.0,0.0,1043.0,685.0,964.0,1.0,71.0,953.0,74171520.0,933.0,72626640.0,1156.0,143.0,762.0,685.0,251.0,89.0
658.0,TELANGANA,Narayanpet,126.0,80.0,37.0,126.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,29.0,12.0,27.0,0.0,2.0,25.0,1950000.0,25.0,1950000.0,39.0,8.0,16.0,11.0,15.0,14.0
659.0,TELANGANA,Nirmal,484.0,386.0,83.0,484.0,0.0,0.0,235.0,2.0,60.0,235.0,2.0,237.0,162.0,224.0,0.0,10.0,218.0,17195760.0,212.0,16727760.0,275.0,29.0,176.0,155.0,70.0,34.0
660.0,TELANGANA,Nizamabad,2176.0,1866.0,269.0,2176.0,0.0,0.0,1220.0,3.0,95.0,1206.0,17.0,1223.0,728.0,1140.0,3.0,51.0,1116.0,87233670.0,1078.0,84269670.0,1233.0,157.0,839.0,768.0,237.0,69.0
661.0,TELANGANA,PEDDAPALLI,2227.0,689.0,1517.0,2227.0,0.0,0.0,396.0,0.0,0.0,395.0,1.0,396.0,222.0,378.0,0.0,17.0,366.0,28390800.0,356.0,27620700.0,462.0,75.0,267.0,234.0,120.0,60.0
662.0,TELANGANA,RAJANNA SIRCILLA,253.0,233.0,11.0,247.0,1.0,0.0,115.0,0.0,0.0,115.0,0.0,115.0,61.0,106.0,0.0,8.0,98.0,7642200.0,92.0,7174200.0,156.0,18.0,79.0,69.0,59.0,31.0
663.0,TELANGANA,RANGA REDDY,7843.0,6532.0,1117.0,7832.0,2.0,2.0,4581.0,72.0,5909.0,4556.0,97.0,4653.0,1429.0,4284.0,9.0,252.0,4216.0,348546150.0,4129.0,341117040.0,2594.0,340.0,1657.0,1380.0,597.0,518.0
664.0,TELANGANA,SANGAREDDY,1899.0,1396.0,445.0,1893.0,0.0,0.0,991.0,0.0,0.0,985.0,6.0,991.0,244.0,944.0,0.0,36.0,933.0,72050130.0,915.0,70661250.0,499.0,79.0,288.0,246.0,132.0,138.0
665.0,TELANGANA,SIDDIPET,754.0,578.0,160.0,753.0,1.0,0.0,371.0,0.0,0.0,371.0,0.0,371.0,199.0,351.0,0.0,18.0,347.0,26952780.0,341.0,26484780.0,348.0,51.0,220.0,203.0,77.0,52.0
666.0,TELANGANA,SURYAPET,1798.0,1613.0,160.0,1796.0,0.0,1.0,1062.0,1.0,2.0,1061.0,2.0,1063.0,855.0,1006.0,1.0,38.0,985.0,76602750.0,959.0,74574750.0,1304.0,121.0,963.0,877.0,220.0,122.0
667.0,TELANGANA,VIKARABAD,1423.0,471.0,881.0,1421.0,0.0,0.0,216.0,0.0,0.0,216.0,0.0,216.0,30.0,80.0,0.0,135.0,76.0,5901000.0,74.0,5745000.0,87.0,12.0,44.0,38.0,31.0,64.0
668.0,TELANGANA,WANAPARTHY,315.0,217.0,88.0,315.0,0.0,0.0,115.0,0.0,0.0,114.0,1.0,115.0,90.0,98.0,0.0,17.0,98.0,7627800.0,92.0,7159800.0,162.0,21.0,107.0,98.0,34.0,17.0
669.0,TELANGANA,WARANGAL,1607.0,1185.0,397.0,1607.0,0.0,0.0,703.0,1.0,35.0,702.0,2.0,704.0,372.0,670.0,0.0,16.0,662.0,51496260.0,644.0,50092260.0,742.0,124.0,453.0,388.0,165.0,156.0
670.0,TELANGANA,YADADRI BHUVANAGIRI,609.0,370.0,229.0,609.0,0.0,0.0,188.0,0.0,0.0,188.0,0.0,188.0,122.0,179.0,0.0,8.0,176.0,13601280.0,176.0,13601280.0,271.0,55.0,150.0,127.0,66.0,55.0
671.0,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Dadra and Nagar Haveli,570.0,486.0,51.0,568.0,0.0,0.0,176.0,0.0,0.0,174.0,2.0,176.0,18.0,137.0,0.0,33.0,124.0,9606000.0,120.0,9342000.0,33.0,5.0,20.0,19.0,8.0,25.0
672.0,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Daman,1306.0,392.0,851.0,1305.0,0.0,0.0,279.0,0.0,0.0,277.0,2.0,279.0,18.0,274.0,0.0,1.0,270.0,21054600.0,267.0,20820600.0,47.0,6.0,23.0,20.0,18.0,38.0
673.0,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Diu,169.0,135.0,19.0,168.0,0.0,0.0,104.0,0.0,0.0,103.0,1.0,104.0,7.0,100.0,0.0,1.0,100.0,7738260.0,98.0,7582260.0,10.0,1.0,8.0,8.0,1.0,23.0
674.0,TRIPURA,Dhalai,682.0,184.0,441.0,682.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,67.0,57.0,65.0,0.0,1.0,61.0,5023722.0,57.0,4682502.0,111.0,9.0,68.0,43.0,34.0,11.0
675.0,TRIPURA,Gomati,812.0,381.0,401.0,811.0,0.0,0.0,172.0,0.0,0.0,172.0,0.0,172.0,121.0,148.0,0.0,5.0,141.0,11864556.0,127.0,10674048.0,276.0,45.0,166.0,120.0,65.0,16.0
676.0,TRIPURA,Khowai,295.0,136.0,147.0,295.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,73.0,54.0,64.0,0.0,5.0,63.0,5270958.0,61.0,5099358.0,96.0,12.0,67.0,55.0,17.0,13.0
677.0,TRIPURA,North Tripura,726.0,280.0,92.0,725.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,69.0,55.0,66.0,0.0,2.0,63.0,5287392.0,56.0,4738272.0,120.0,14.0,83.0,55.0,23.0,10.0
678.0,TRIPURA,Sepahijala,363.0,249.0,92.0,362.0,0.0,1.0,129.0,0.0,0.0,129.0,0.0,129.0,78.0,126.0,0.0,3.0,123.0,10227096.0,118.0,9813936.0,167.0,20.0,107.0,67.0,40.0,18.0
679.0,TRIPURA,South Tripura,613.0,393.0,180.0,613.0,0.0,0.0,182.0,0.0,0.0,182.0,0.0,182.0,116.0,174.0,0.0,8.0,163.0,13555146.0,157.0,13057374.0,261.0,35.0,157.0,107.0,69.0,17.0
680.0,TRIPURA,Unakoti,441.0,250.0,36.0,441.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,80.0,65.0,76.0,0.0,2.0,74.0,6100116.0,60.0,4965444.0,179.0,18.0,108.0,78.0,53.0,8.0
681.0,TRIPURA,West Tripura,4448.0,2446.0,1815.0,4435.0,2.0,7.0,1437.0,1.0,12.0,1432.0,6.0,1438.0,847.0,1402.0,0.0,28.0,1339.0,113295930.0,1285.0,108580329.0,1473.0,149.0,1029.0,821.0,295.0,36.0
682.0,UTTARAKHAND,Almora,1546.0,1495.0,39.0,1544.0,0.0,0.0,979.0,0.0,0.0,978.0,1.0,979.0,463.0,967.0,0.0,2.0,955.0,81800004.0,923.0,79054404.0,825.0,66.0,586.0,519.0,173.0,75.0
683.0,UTTARAKHAND,Bageshwar,416.0,389.0,18.0,415.0,1.0,0.0,244.0,0.0,0.0,244.0,0.0,244.0,82.0,227.0,0.0,17.0,224.0,19212765.0,218.0,18697965.0,162.0,13.0,102.0,91.0,47.0,25.0
684.0,UTTARAKHAND,Chamoli,706.0,664.0,34.0,704.0,0.0,1.0,327.0,0.0,0.0,327.0,0.0,327.0,204.0,307.0,0.0,15.0,307.0,26309514.0,291.0,24936714.0,412.0,29.0,271.0,252.0,112.0,39.0
685.0,UTTARAKHAND,Champawat,1532.0,1494.0,26.0,1531.0,0.0,0.0,1116.0,0.0,0.0,1113.0,3.0,1116.0,482.0,1061.0,0.0,53.0,1042.0,89403600.0,965.0,82797000.0,773.0,44.0,590.0,507.0,139.0,60.0
686.0,UTTARAKHAND,Dehradun,32449.0,31640.0,421.0,32433.0,0.0,8.0,22327.0,3.0,382.0,22145.0,185.0,22330.0,7639.0,21484.0,6.0,675.0,21194.0,1818265178.0,20107.0,1725088292.0,14154.0,1018.0,10014.0,8920.0,3122.0,362.0
687.0,UTTARAKHAND,HARIDWAR,17410.0,17045.0,243.0,17399.0,0.0,6.0,9317.0,1.0,5.0,9270.0,48.0,9318.0,5354.0,8804.0,1.0,451.0,8672.0,743345592.0,7995.0,685200153.0,11215.0,782.0,6892.0,6009.0,3541.0,237.0
688.0,UTTARAKHAND,Nainital,15212.0,14942.0,181.0,15203.0,5.0,1.0,10897.0,0.0,0.0,10864.0,33.0,10897.0,3968.0,10588.0,6.0,201.0,10463.0,897373217.0,10093.0,865713017.0,6605.0,335.0,4906.0,4553.0,1364.0,187.0
689.0,UTTARAKHAND,Pauri Garhwal,6478.0,6348.0,93.0,6476.0,1.0,1.0,4572.0,0.0,0.0,4550.0,22.0,4572.0,1831.0,4457.0,0.0,74.0,4379.0,375239495.0,4123.0,353310731.0,3123.0,134.0,2251.0,2132.0,738.0,104.0
690.0,UTTARAKHAND,Pithoragarh,1022.0,994.0,23.0,1022.0,0.0,0.0,707.0,0.0,0.0,707.0,0.0,707.0,175.0,679.0,1.0,3.0,666.0,57142800.0,634.0,54397200.0,349.0,31.0,248.0,214.0,70.0,32.0
691.0,UTTARAKHAND,Rudraprayag,154.0,140.0,9.0,154.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,99.0,33.0,97.0,0.0,2.0,96.0,8154432.0,93.0,7897032.0,56.0,3.0,41.0,35.0,12.0,19.0
692.0,UTTARAKHAND,Tehri Garhwal,2308.0,2215.0,76.0,2303.0,1.0,0.0,1497.0,0.0,0.0,1491.0,6.0,1497.0,819.0,1472.0,2.0,18.0,1448.0,123981297.0,1392.0,119176497.0,1351.0,62.0,998.0,930.0,291.0,116.0
693.0,UTTARAKHAND,Udham Singh Nagar,22164.0,21690.0,317.0,22158.0,0.0,3.0,12236.0,2.0,30.0,12198.0,40.0,12238.0,7535.0,11737.0,2.0,311.0,11568.0,992561691.0,10970.0,941030178.0,15045.0,1175.0,9516.0,8549.0,4354.0,226.0
694.0,UTTARAKHAND,Uttarkashi,1196.0,1144.0,34.0,1192.0,2.0,2.0,545.0,0.0,0.0,538.0,7.0,545.0,258.0,541.0,0.0,4.0,486.0,41634450.0,446.0,38202450.0,690.0,92.0,410.0,334.0,188.0,44.0
695.0,UTTAR PRADESH,Agra,34516.0,18957.0,15077.0,34504.0,3.0,0.0,13173.0,4.0,89.0,13147.0,30.0,13177.0,4792.0,12033.0,5.0,591.0,11881.0,907979490.0,11607.0,886810440.0,9434.0,887.0,5578.0,4816.0,2969.0,933.0
696.0,UTTAR PRADESH,Aligarh,9835.0,8640.0,848.0,9820.0,0.0,10.0,5371.0,3.0,127.0,5366.0,8.0,5374.0,2555.0,5223.0,0.0,127.0,4990.0,384329130.0,4815.0,370905330.0,5005.0,641.0,3121.0,2644.0,1243.0,500.0
697.0,UTTAR PRADESH,Ambedkar Nagar,6934.0,5468.0,1284.0,6924.0,1.0,2.0,3118.0,0.0,0.0,3118.0,0.0,3118.0,2003.0,2978.0,0.0,79.0,2904.0,220752930.0,2742.0,208299000.0,3780.0,505.0,2284.0,1977.0,991.0,495.0
698.0,UTTAR PRADESH,Amethi,6311.0,5244.0,960.0,6305.0,1.0,2.0,2686.0,0.0,0.0,2683.0,3.0,2686.0,2054.0,2568.0,2.0,80.0,2514.0,190608030.0,2405.0,182223750.0,4029.0,431.0,2575.0,2238.0,1023.0,168.0
699.0,UTTAR PRADESH,Amroha,11475.0,2689.0,8475.0,11468.0,0.0,2.0,831.0,0.0,0.0,830.0,1.0,831.0,457.0,733.0,0.0,96.0,695.0,51804840.0,635.0,47524080.0,1352.0,193.0,598.0,481.0,561.0,285.0
700.0,UTTAR PRADESH,Auraiya,7600.0,2970.0,4550.0,7593.0,0.0,2.0,1872.0,0.0,0.0,1872.0,0.0,1872.0,1061.0,1811.0,0.0,37.0,1765.0,135311190.0,1670.0,128030430.0,1907.0,203.0,1249.0,981.0,455.0,92.0
701.0,UTTAR PRADESH,AYODHYA,9567.0,7323.0,1914.0,9552.0,2.0,5.0,4518.0,0.0,0.0,4515.0,3.0,4518.0,2726.0,4253.0,3.0,220.0,4156.0,319242582.0,4008.0,307836822.0,4858.0,512.0,3342.0,2886.0,1004.0,891.0
702.0,UTTAR PRADESH,Azamgarh,10750.0,4425.0,4915.0,10744.0,0.0,3.0,2369.0,0.0,0.0,2368.0,1.0,2369.0,1327.0,2309.0,0.0,46.0,2257.0,172520760.0,2170.0,165972420.0,2661.0,371.0,1579.0,1348.0,711.0,603.0
703.0,UTTAR PRADESH,Baghpat,3261.0,1962.0,1170.0,3259.0,0.0,1.0,972.0,0.0,0.0,972.0,0.0,972.0,504.0,951.0,1.0,18.0,931.0,69007500.0,894.0,66234540.0,1181.0,121.0,661.0,552.0,399.0,129.0
704.0,UTTAR PRADESH,Bahraich,6185.0,3905.0,2060.0,6181.0,0.0,2.0,2395.0,0.0,0.0,2390.0,5.0,2395.0,1414.0,2327.0,0.0,61.0,2246.0,173096040.0,2140.0,164851710.0,2483.0,238.0,1662.0,1390.0,583.0,356.0
705.0,UTTAR PRADESH,Ballia,7560.0,2415.0,4329.0,7549.0,0.0,6.0,997.0,0.0,0.0,997.0,0.0,997.0,448.0,983.0,0.0,12.0,950.0,71761230.0,908.0,68670150.0,1081.0,198.0,553.0,442.0,330.0,106.0
706.0,UTTAR PRADESH,Balrampur,3240.0,1605.0,1367.0,3232.0,1.0,6.0,894.0,0.0,0.0,892.0,2.0,894.0,604.0,864.0,0.0,23.0,842.0,64630890.0,804.0,61731690.0,1060.0,102.0,738.0,618.0,220.0,142.0
707.0,UTTAR PRADESH,Banda,3976.0,2309.0,1585.0,3973.0,1.0,1.0,1673.0,0.0,0.0,1671.0,2.0,1673.0,610.0,1616.0,0.0,54.0,1598.0,122803590.0,1573.0,120863940.0,1034.0,73.0,738.0,613.0,223.0,85.0
708.0,UTTAR PRADESH,Bara Banki,12429.0,10707.0,1643.0,12425.0,0.0,3.0,7552.0,0.0,0.0,7551.0,1.0,7552.0,4254.0,7343.0,0.0,152.0,7240.0,559854900.0,7019.0,542674410.0,6991.0,805.0,4730.0,4251.0,1456.0,444.0
709.0,UTTAR PRADESH,Bareilly,28896.0,24942.0,3683.0,28882.0,2.0,9.0,15813.0,0.0,0.0,15799.0,14.0,15813.0,11556.0,15344.0,0.0,277.0,14634.0,1123832520.0,13961.0,1071947820.0,19604.0,2290.0,12882.0,11901.0,4432.0,1705.0
710.0,UTTAR PRADESH,BASTI,6886.0,4110.0,2630.0,6874.0,0.0,9.0,1924.0,0.0,0.0,1923.0,1.0,1924.0,1274.0,1821.0,0.0,74.0,1764.0,134541150.0,1666.0,127006470.0,2819.0,363.0,1651.0,1381.0,805.0,417.0
711.0,UTTAR PRADESH,BHADOHI,3666.0,3183.0,361.0,3663.0,1.0,1.0,1066.0,1.0,1.0,1067.0,0.0,1067.0,758.0,1012.0,1.0,38.0,955.0,70484970.0,816.0,60195030.0,2331.0,483.0,1035.0,802.0,813.0,131.0
712.0,UTTAR PRADESH,Bijnor,25216.0,5866.0,19013.0,25212.0,0.0,2.0,3368.0,1.0,87.0,3367.0,2.0,3369.0,2032.0,3233.0,3.0,126.0,3177.0,241956660.0,3075.0,234149160.0,3821.0,449.0,2387.0,2062.0,985.0,543.0
713.0,UTTAR PRADESH,Budaun,4973.0,2739.0,1675.0,4966.0,0.0,4.0,1158.0,0.0,0.0,1158.0,0.0,1158.0,689.0,1043.0,0.0,85.0,999.0,75323280.0,935.0,70627770.0,1787.0,322.0,812.0,698.0,653.0,190.0
714.0,UTTAR PRADESH,Bulandshahr,8709.0,4696.0,3527.0,8703.0,0.0,0.0,1937.0,0.0,0.0,1936.0,1.0,1937.0,1002.0,1850.0,4.0,75.0,1798.0,135875670.0,1742.0,131673180.0,2828.0,611.0,1302.0,1032.0,915.0,552.0
715.0,UTTAR PRADESH,CHANDAULI,6750.0,5829.0,832.0,6744.0,0.0,6.0,2629.0,0.0,0.0,2629.0,0.0,2629.0,1878.0,2470.0,0.0,23.0,2399.0,180596460.0,2243.0,168939660.0,4287.0,578.0,2768.0,2264.0,941.0,470.0
716.0,UTTAR PRADESH,Chitrakoot,2711.0,1599.0,1049.0,2709.0,0.0,2.0,895.0,0.0,0.0,895.0,0.0,895.0,306.0,831.0,0.0,63.0,794.0,59784480.0,737.0,55439640.0,786.0,102.0,405.0,322.0,279.0,140.0
